SellOrderId,BuyOrderId,Price,Quantity,Timestamp
525,426,96.47,41,2026-09-13 17:44:32.972
525,452,96.64,20,2026-09-13 17:44:32.972
525,492,96.65,13,2026-09-13 17:44:32.972
528,9950,91.08,6,2026-09-13 17:44:32.972
528,241,91.10,88,2026-09-13 17:44:32.972
460,529,98.27,46,2026-09-13 17:44:32.972
527,532,97.36,51,2026-09-13 17:44:32.972
513,532,97.14,25,2026-09-13 17:44:32.972
533,428,91.76,61,2026-09-13 17:44:32.972
536,385,95.32,5,2026-09-13 17:44:32.972
539,318,95.99,76,2026-09-13 17:44:32.972
539,121,96.03,18,2026-09-13 17:44:32.972
8902,540,99.76,9,2026-09-13 17:44:32.972
192,540,99.76,28,2026-09-13 17:44:32.972
377,540,99.72,5,2026-09-13 17:44:32.972
9206,540,99.71,4,2026-09-13 17:44:32.972
9795,540,99.71,13,2026-09-13 17:44:32.972
541,9294,94.60,4,2026-09-13 17:44:32.972
541,9791,94.60,3,2026-09-13 17:44:32.972
542,16,94.69,29,2026-09-13 17:44:32.972
542,9421,94.70,3,2026-09-13 17:44:32.972
542,421,94.75,5,2026-09-13 17:44:32.972
542,310,94.79,3,2026-09-13 17:44:32.972
543,519,92.67,9,2026-09-13 17:44:32.972
9795,544,99.71,33,2026-09-13 17:44:32.972
545,225,91.01,5,2026-09-13 17:44:32.972
545,295,91.06,65,2026-09-13 17:44:32.972
545,241,91.10,4,2026-09-13 17:44:32.972
545,459,91.10,12,2026-09-13 17:44:32.972
545,217,91.12,11,2026-09-13 17:44:32.972
513,547,97.14,69,2026-09-13 17:44:32.972
222,547,96.90,8,2026-09-13 17:44:32.972
550,374,90.40,11,2026-09-13 17:44:32.972
550,482,90.68,16,2026-09-13 17:44:32.972
550,548,91.00,18,2026-09-13 17:44:32.972
557,208,93.01,23,2026-09-13 17:44:32.972
557,233,93.41,35,2026-09-13 17:44:32.972
557,289,93.43,2,2026-09-13 17:44:32.972
557,239,93.44,9,2026-09-13 17:44:32.972
562,480,92.23,48,2026-09-13 17:44:32.973
562,534,92.31,12,2026-09-13 17:44:32.973
567,195,91.14,16,2026-09-13 17:44:32.973
567,390,91.18,14,2026-09-13 17:44:32.973
569,217,91.12,37,2026-09-13 17:44:32.973
569,390,91.18,27,2026-09-13 17:44:32.973
9632,570,99.60,1,2026-09-13 17:44:32.973
571,552,95.15,80,2026-09-13 17:44:32.973
571,210,95.25,1,2026-09-13 17:44:32.973
571,385,95.32,2,2026-09-13 17:44:32.973
9174,572,99.34,49,2026-09-13 17:44:32.973
9406,572,99.34,6,2026-09-13 17:44:32.973
446,575,100.54,16,2026-09-13 17:44:32.973
558,577,97.02,4,2026-09-13 17:44:32.973
222,577,96.90,21,2026-09-13 17:44:32.973
249,577,96.90,42,2026-09-13 17:44:32.973
579,9614,94.63,1,2026-09-13 17:44:32.973
579,9800,94.63,4,2026-09-13 17:44:32.973
579,551,94.64,17,2026-09-13 17:44:32.973
579,310,94.79,5,2026-09-13 17:44:32.973
579,505,94.84,23,2026-09-13 17:44:32.973
579,439,94.88,8,2026-09-13 17:44:32.973
583,534,92.31,10,2026-09-13 17:44:32.973
583,531,92.51,14,2026-09-13 17:44:32.973
583,10005,92.72,13,2026-09-13 17:44:32.973
583,407,92.73,49,2026-09-13 17:44:32.973
583,231,92.76,5,2026-09-13 17:44:32.973
587,442,96.18,90,2026-09-13 17:44:32.973
587,512,96.32,1,2026-09-13 17:44:32.973
593,239,93.44,52,2026-09-13 17:44:32.973
537,594,96.76,30,2026-09-13 17:44:32.973
597,559,90.73,13,2026-09-13 17:44:32.973
578,599,97.10,11,2026-09-13 17:44:32.973
585,599,96.94,59,2026-09-13 17:44:32.973
585,607,96.94,32,2026-09-13 17:44:32.973
249,607,96.90,13,2026-09-13 17:44:32.973
609,121,96.03,46,2026-09-13 17:44:32.973
609,305,96.03,49,2026-09-13 17:44:32.973
610,568,91.71,26,2026-09-13 17:44:32.973
581,9995,96.62,35,2026-09-13 17:44:32.973
538,9995,96.57,31,2026-09-13 17:44:32.973
606,613,98.37,49,2026-09-13 17:44:32.973
460,613,98.27,20,2026-09-13 17:44:32.973
346,613,98.24,29,2026-09-13 17:44:32.973
616,62,94.96,42,2026-09-13 17:44:32.973
616,275,94.96,6,2026-09-13 17:44:32.973
616,608,95.07,19,2026-09-13 17:44:32.973
150,618,99.28,52,2026-09-13 17:44:32.974
9983,618,99.23,7,2026-09-13 17:44:32.974
164,9997,98.15,18,2026-09-13 17:44:32.974
601,9997,97.86,17,2026-09-13 17:44:32.974
619,9997,97.85,26,2026-09-13 17:44:32.974
249,622,96.90,39,2026-09-13 17:44:32.974
537,622,96.76,38,2026-09-13 17:44:32.974
588,622,96.73,12,2026-09-13 17:44:32.974
624,596,95.54,34,2026-09-13 17:44:32.974
625,239,93.44,8,2026-09-13 17:44:32.974
626,608,95.07,27,2026-09-13 17:44:32.974
626,385,95.32,13,2026-09-13 17:44:32.974
627,305,96.03,26,2026-09-13 17:44:32.974
627,419,96.04,56,2026-09-13 17:44:32.974
627,256,96.05,15,2026-09-13 17:44:32.974
628,530,92.12,82,2026-09-13 17:44:32.974
628,394,92.21,11,2026-09-13 17:44:32.974
588,629,96.73,30,2026-09-13 17:44:32.974
603,629,96.69,27,2026-09-13 17:44:32.974
9978,633,100.12,25,2026-09-13 17:44:32.974
554,633,100.09,33,2026-09-13 17:44:32.974
634,630,91.15,17,2026-09-13 17:44:32.974
634,390,91.18,13,2026-09-13 17:44:32.974
634,207,91.20,51,2026-09-13 17:44:32.974
635,478,90.21,61,2026-09-13 17:44:32.974
9964,636,100.91,27,2026-09-13 17:44:32.974
9959,636,100.84,11,2026-09-13 17:44:32.974
617,636,100.81,34,2026-09-13 17:44:32.974
638,207,91.20,34,2026-09-13 17:44:32.974
640,9890,94.49,61,2026-09-13 17:44:32.974
640,152,94.49,38,2026-09-13 17:44:32.974
641,323,92.06,71,2026-09-13 17:44:32.974
642,256,96.05,59,2026-09-13 17:44:32.974
642,440,96.07,6,2026-09-13 17:44:32.974
644,512,96.32,30,2026-09-13 17:44:32.974
639,645,97.98,16,2026-09-13 17:44:32.974
538,650,96.57,32,2026-09-13 17:44:32.974
525,650,96.44,2,2026-09-13 17:44:32.974
598,650,96.38,17,2026-09-13 17:44:32.974
346,651,98.24,58,2026-09-13 17:44:32.974
546,651,98.24,36,2026-09-13 17:44:32.974
639,651,97.98,5,2026-09-13 17:44:32.974
619,651,97.85,1,2026-09-13 17:44:32.974
654,515,94.37,6,2026-09-13 17:44:32.974
657,604,90.61,30,2026-09-13 17:44:32.974
658,595,93.69,42,2026-09-13 17:44:32.974
658,565,93.85,7,2026-09-13 17:44:32.974
658,496,93.88,7,2026-09-13 17:44:32.974
659,512,96.32,58,2026-09-13 17:44:32.975
659,589,96.32,11,2026-09-13 17:44:32.975
603,660,96.69,54,2026-09-13 17:44:32.975
429,660,96.67,7,2026-09-13 17:44:32.975
9998,663,100.30,60,2026-09-13 17:44:32.975
277,663,100.24,10,2026-09-13 17:44:32.975
9968,663,100.23,6,2026-09-13 17:44:32.975
247,663,100.23,16,2026-09-13 17:44:32.975
549,671,99.20,6,2026-09-13 17:44:32.975
9670,671,99.19,21,2026-09-13 17:44:32.975
9145,671,99.15,10,2026-09-13 17:44:32.975
281,671,99.15,5,2026-09-13 17:44:32.975
619,672,97.85,10,2026-09-13 17:44:32.975
619,673,97.85,29,2026-09-13 17:44:32.975
677,414,94.51,37,2026-09-13 17:44:32.975
683,440,96.07,17,2026-09-13 17:44:32.975
683,465,96.10,24,2026-09-13 17:44:32.975
684,574,94.56,49,2026-09-13 17:44:32.975
684,387,94.58,22,2026-09-13 17:44:32.975
684,9791,94.60,21,2026-09-13 17:44:32.975
684,632,94.75,5,2026-09-13 17:44:32.975
687,496,93.88,21,2026-09-13 17:44:32.975
688,589,96.32,19,2026-09-13 17:44:32.975
689,465,96.10,51,2026-09-13 17:44:32.975
689,584,96.11,45,2026-09-13 17:44:32.975
689,670,96.19,1,2026-09-13 17:44:32.975
692,556,95.51,25,2026-09-13 17:44:32.975
692,596,95.54,16,2026-09-13 17:44:32.975
692,661,95.55,8,2026-09-13 17:44:32.975
694,259,91.56,18,2026-09-13 17:44:32.975
694,553,91.60,54,2026-09-13 17:44:32.975
8578,697,100.71,31,2026-09-13 17:44:32.975
9935,697,100.71,14,2026-09-13 17:44:32.975
8389,697,100.69,14,2026-09-13 17:44:32.975
9520,697,100.69,2,2026-09-13 17:44:32.975
114,697,100.68,15,2026-09-13 17:44:32.975
700,358,91.98,2,2026-09-13 17:44:32.975
700,592,92.05,64,2026-09-13 17:44:32.975
701,660,96.80,18,2026-09-13 17:44:32.975
701,680,97.15,5,2026-09-13 17:44:32.975
621,702,98.43,59,2026-09-13 17:44:32.975
653,702,98.25,9,2026-09-13 17:44:32.975
703,496,93.88,14,2026-09-13 17:44:32.975
704,231,92.76,13,2026-09-13 17:44:32.975
706,239,93.44,19,2026-09-13 17:44:32.975
706,415,93.46,46,2026-09-13 17:44:32.975
711,649,95.11,60,2026-09-13 17:44:32.975
711,385,95.32,36,2026-09-13 17:44:32.975
712,707,96.82,72,2026-09-13 17:44:32.975
582,713,98.66,58,2026-09-13 17:44:32.975
647,713,98.66,14,2026-09-13 17:44:32.975
576,713,98.61,10,2026-09-13 17:44:32.975
716,385,95.32,4,2026-09-13 17:44:32.976
717,686,92.32,38,2026-09-13 17:44:32.976
717,612,92.51,18,2026-09-13 17:44:32.976
718,9928,91.87,5,2026-09-13 17:44:32.976
720,670,96.19,23,2026-09-13 17:44:32.976
720,589,96.32,7,2026-09-13 17:44:32.976
720,650,96.61,1,2026-09-13 17:44:32.976
721,680,97.15,21,2026-09-13 17:44:32.976
446,723,100.54,26,2026-09-13 17:44:32.976
526,723,100.46,26,2026-09-13 17:44:32.976
573,723,100.44,34,2026-09-13 17:44:32.976
726,650,96.61,12,2026-09-13 17:44:32.976
726,708,96.66,80,2026-09-13 17:44:32.976
728,586,90.65,12,2026-09-13 17:44:32.976
729,207,91.20,14,2026-09-13 17:44:32.976
729,9999,91.20,16,2026-09-13 17:44:32.976
729,396,91.21,6,2026-09-13 17:44:32.976
729,487,91.23,48,2026-09-13 17:44:32.976
730,612,92.51,47,2026-09-13 17:44:32.976
730,643,92.53,50,2026-09-13 17:44:32.976
731,591,91.91,25,2026-09-13 17:44:32.976
731,592,92.05,24,2026-09-13 17:44:32.976
731,323,92.06,16,2026-09-13 17:44:32.976
731,9988,92.10,10,2026-09-13 17:44:32.976
731,394,92.21,19,2026-09-13 17:44:32.976
731,662,92.22,3,2026-09-13 17:44:32.976
734,385,95.32,31,2026-09-13 17:44:32.976
734,732,95.38,12,2026-09-13 17:44:32.976
735,666,94.33,9,2026-09-13 17:44:32.976
9023,737,99.59,23,2026-09-13 17:44:32.976
9084,737,99.59,14,2026-09-13 17:44:32.976
682,739,98.80,43,2026-09-13 17:44:32.976
484,739,98.79,36,2026-09-13 17:44:32.976
355,739,98.78,11,2026-09-13 17:44:32.976
740,661,95.55,32,2026-09-13 17:44:32.976
740,738,96.10,44,2026-09-13 17:44:32.976
741,414,94.51,53,2026-09-13 17:44:32.976
741,602,94.53,32,2026-09-13 17:44:32.976
742,674,91.39,72,2026-09-13 17:44:32.976
742,736,91.39,11,2026-09-13 17:44:32.976
745,707,96.82,23,2026-09-13 17:44:32.976
745,744,96.93,24,2026-09-13 17:44:32.976
745,680,97.15,25,2026-09-13 17:44:32.976
746,732,95.38,21,2026-09-13 17:44:32.976
9632,747,99.60,26,2026-09-13 17:44:32.976
9084,747,99.59,8,2026-09-13 17:44:32.976
9249,747,99.59,49,2026-09-13 17:44:32.976
749,681,94.50,46,2026-09-13 17:44:32.976
355,752,98.78,5,2026-09-13 17:44:32.976
754,604,90.61,10,2026-09-13 17:44:32.976
617,756,100.81,5,2026-09-13 17:44:32.976
757,732,95.38,7,2026-09-13 17:44:32.977
757,738,96.10,27,2026-09-13 17:44:32.977
757,708,96.66,11,2026-09-13 17:44:32.977
757,680,97.15,16,2026-09-13 17:44:32.977
757,722,97.15,6,2026-09-13 17:44:32.977
9795,762,99.71,13,2026-09-13 17:44:32.977
311,764,99.82,45,2026-09-13 17:44:32.977
9795,764,99.71,23,2026-09-13 17:44:32.977
693,764,99.70,19,2026-09-13 17:44:32.977
765,620,94.93,15,2026-09-13 17:44:32.977
765,652,94.97,5,2026-09-13 17:44:32.977
765,722,97.15,31,2026-09-13 17:44:32.977
765,696,97.21,33,2026-09-13 17:44:32.977
767,667,93.13,41,2026-09-13 17:44:32.977
491,769,98.96,60,2026-09-13 17:44:32.977
561,769,98.94,31,2026-09-13 17:44:32.977
771,696,97.21,6,2026-09-13 17:44:32.977
771,724,97.26,66,2026-09-13 17:44:32.977
771,725,97.30,15,2026-09-13 17:44:32.977
776,643,92.53,18,2026-09-13 17:44:32.977
776,774,92.54,56,2026-09-13 17:44:32.977
776,648,92.56,14,2026-09-13 17:44:32.977
780,675,97.48,12,2026-09-13 17:44:32.977
780,668,97.69,25,2026-09-13 17:44:32.977
780,727,97.69,57,2026-09-13 17:44:32.977
781,727,97.69,9,2026-09-13 17:44:32.977
781,676,97.75,23,2026-09-13 17:44:32.977
783,648,92.56,35,2026-09-13 17:44:32.977
784,755,92.99,34,2026-09-13 17:44:32.977
784,770,93.01,38,2026-09-13 17:44:32.977
786,725,97.30,44,2026-09-13 17:44:32.977
791,725,97.30,5,2026-09-13 17:44:32.977
791,676,97.75,6,2026-09-13 17:44:32.977
507,795,99.03,2,2026-09-13 17:44:32.977
409,795,99.00,26,2026-09-13 17:44:32.977
763,796,97.86,51,2026-09-13 17:44:32.977
619,796,97.85,15,2026-09-13 17:44:32.977
501,796,97.81,14,2026-09-13 17:44:32.977
554,799,100.09,16,2026-09-13 17:44:32.977
801,666,94.33,18,2026-09-13 17:44:32.977
806,9896,94.20,13,2026-09-13 17:44:32.977
806,666,94.33,1,2026-09-13 17:44:32.977
806,750,94.34,15,2026-09-13 17:44:32.977
809,750,94.34,46,2026-09-13 17:44:32.977
809,515,94.37,49,2026-09-13 17:44:32.977
812,691,94.90,1,2026-09-13 17:44:32.977
812,802,95.47,3,2026-09-13 17:44:32.977
812,797,96.53,48,2026-09-13 17:44:32.977
518,813,99.98,34,2026-09-13 17:44:32.978
9996,813,99.94,2,2026-09-13 17:44:32.978
288,813,99.92,7,2026-09-13 17:44:32.978
698,813,99.90,33,2026-09-13 17:44:32.978
229,813,99.89,2,2026-09-13 17:44:32.978
815,439,94.88,7,2026-09-13 17:44:32.978
815,814,95.81,21,2026-09-13 17:44:32.978
816,797,96.53,15,2026-09-13 17:44:32.978
822,808,97.66,17,2026-09-13 17:44:32.978
823,814,95.81,1,2026-09-13 17:44:32.978
823,820,96.14,8,2026-09-13 17:44:32.978
823,797,96.53,31,2026-09-13 17:44:32.978
823,798,96.88,44,2026-09-13 17:44:32.978
617,826,100.81,40,2026-09-13 17:44:32.978
8844,826,100.80,16,2026-09-13 17:44:32.978
8986,826,100.79,23,2026-09-13 17:44:32.978
830,314,92.82,19,2026-09-13 17:44:32.978
833,632,94.75,8,2026-09-13 17:44:32.978
833,690,94.77,54,2026-09-13 17:44:32.978
833,789,94.77,27,2026-09-13 17:44:32.978
834,428,91.76,7,2026-09-13 17:44:32.978
836,676,97.75,32,2026-09-13 17:44:32.978
837,766,91.59,51,2026-09-13 17:44:32.978
837,553,91.60,19,2026-09-13 17:44:32.978
788,10027,98.55,39,2026-09-13 17:44:32.978
10029,831,97.05,68,2026-09-13 17:44:32.978
9406,10030,99.34,10,2026-09-13 17:44:32.978
748,10030,99.34,12,2026-09-13 17:44:32.978
10031,775,91.08,14,2026-09-13 17:44:32.978
10032,699,93.40,15,2026-09-13 17:44:32.978
10033,515,94.37,2,2026-09-13 17:44:32.978
10033,681,94.50,13,2026-09-13 17:44:32.978
10033,602,94.53,9,2026-09-13 17:44:32.978
10035,827,97.49,50,2026-09-13 17:44:32.978
10038,819,94.88,63,2026-09-13 17:44:32.978
10038,10034,96.23,17,2026-09-13 17:44:32.978
10039,839,96.68,23,2026-09-13 17:44:32.978
10047,808,97.66,6,2026-09-13 17:44:32.978
790,10050,98.85,3,2026-09-13 17:44:32.978
10053,839,96.68,1,2026-09-13 17:44:32.978
10053,798,96.88,48,2026-09-13 17:44:32.978
10053,792,96.98,5,2026-09-13 17:44:32.978
10056,792,96.98,21,2026-09-13 17:44:32.978
10056,831,97.05,30,2026-09-13 17:44:32.978
10056,827,97.49,26,2026-09-13 17:44:32.978
653,10059,98.25,61,2026-09-13 17:44:32.978
710,10059,98.17,7,2026-09-13 17:44:32.978
782,10059,98.12,15,2026-09-13 17:44:32.978
501,10059,97.81,9,2026-09-13 17:44:32.978
8986,10060,100.79,22,2026-09-13 17:44:32.978
10063,555,93.65,27,2026-09-13 17:44:32.979
10063,496,93.88,23,2026-09-13 17:44:32.979
10056,10064,96.80,7,2026-09-13 17:44:32.979
501,10066,97.81,45,2026-09-13 17:44:32.979
810,10066,97.80,10,2026-09-13 17:44:32.979
10067,662,92.22,11,2026-09-13 17:44:32.979
10070,10046,95.92,56,2026-09-13 17:44:32.979
655,10071,99.36,82,2026-09-13 17:44:32.979
10074,10046,95.92,32,2026-09-13 17:44:32.979
10074,10034,96.23,23,2026-09-13 17:44:32.979
10074,10040,96.42,25,2026-09-13 17:44:32.979
10061,10075,99.90,1,2026-09-13 17:44:32.979
10077,10064,97.11,20,2026-09-13 17:44:32.979
10078,553,91.60,5,2026-09-13 17:44:32.979
10078,10044,91.60,73,2026-09-13 17:44:32.979
10054,10079,97.50,25,2026-09-13 17:44:32.979
788,10080,98.55,14,2026-09-13 17:44:32.979
10055,10080,98.46,37,2026-09-13 17:44:32.979
10065,10080,98.42,23,2026-09-13 17:44:32.979
835,10080,98.39,8,2026-09-13 17:44:32.979
10083,10040,96.42,18,2026-09-13 17:44:32.979
573,10085,100.44,54,2026-09-13 17:44:32.979
829,10085,100.38,5,2026-09-13 17:44:32.979
10054,10086,97.50,11,2026-09-13 17:44:32.979
10090,10044,91.60,3,2026-09-13 17:44:32.979
10090,564,91.61,18,2026-09-13 17:44:32.979
10094,768,92.74,66,2026-09-13 17:44:32.979
10091,10095,100.39,2,2026-09-13 17:44:32.979
829,10095,100.38,71,2026-09-13 17:44:32.979
10099,496,93.88,16,2026-09-13 17:44:32.979
10099,818,93.91,12,2026-09-13 17:44:32.979
10099,679,93.92,67,2026-09-13 17:44:32.979
10104,10106,97.21,49,2026-09-13 17:44:32.979
10077,10106,96.63,13,2026-09-13 17:44:32.979
794,10107,99.78,20,2026-09-13 17:44:32.979
10109,679,93.92,9,2026-09-13 17:44:32.979
10109,838,93.95,55,2026-09-13 17:44:32.979
753,10111,100.56,9,2026-09-13 17:44:32.979
10077,10113,96.63,20,2026-09-13 17:44:32.979
281,10115,99.15,21,2026-09-13 17:44:32.979
329,10115,99.15,68,2026-09-13 17:44:32.979
10118,10114,94.38,14,2026-09-13 17:44:32.979
10118,10116,94.46,41,2026-09-13 17:44:32.979
10118,602,94.53,20,2026-09-13 17:44:32.979
10119,10025,93.58,30,2026-09-13 17:44:32.979
842,487,91.23,4,2026-09-13 17:44:32.979
842,107,91.28,35,2026-09-13 17:44:32.979
842,100,91.30,7,2026-09-13 17:44:32.979
842,264,91.30,37,2026-09-13 17:44:32.979
842,805,91.35,1,2026-09-13 17:44:32.979
843,568,91.71,11,2026-09-13 17:44:32.980
843,428,91.76,11,2026-09-13 17:44:32.980
843,563,91.78,36,2026-09-13 17:44:32.980
843,9957,91.83,1,2026-09-13 17:44:32.980
10051,847,98.62,5,2026-09-13 17:44:32.980
576,847,98.61,31,2026-09-13 17:44:32.980
664,847,98.59,41,2026-09-13 17:44:32.980
10082,847,98.44,17,2026-09-13 17:44:32.980
817,848,100.14,10,2026-09-13 17:44:32.980
10082,852,98.44,41,2026-09-13 17:44:32.980
855,9116,90.01,31,2026-09-13 17:44:32.980
858,10088,93.36,50,2026-09-13 17:44:32.980
858,699,93.40,23,2026-09-13 17:44:32.980
10089,860,97.87,31,2026-09-13 17:44:32.980
810,860,97.80,2,2026-09-13 17:44:32.980
836,860,97.71,24,2026-09-13 17:44:32.980
10047,860,97.65,26,2026-09-13 17:44:32.980
861,10112,95.81,9,2026-09-13 17:44:32.980
861,854,95.81,28,2026-09-13 17:44:32.980
864,648,92.56,20,2026-09-13 17:44:32.980
864,10102,92.60,67,2026-09-13 17:44:32.980
864,10036,92.62,3,2026-09-13 17:44:32.980
868,840,95.57,51,2026-09-13 17:44:32.980
868,854,95.81,10,2026-09-13 17:44:32.980
862,869,97.83,44,2026-09-13 17:44:32.980
870,825,93.11,4,2026-09-13 17:44:32.980
870,743,93.12,32,2026-09-13 17:44:32.980
871,838,93.95,24,2026-09-13 17:44:32.980
872,853,94.39,28,2026-09-13 17:44:32.980
872,602,94.53,34,2026-09-13 17:44:32.980
872,719,94.65,18,2026-09-13 17:44:32.980
409,875,99.00,25,2026-09-13 17:44:32.980
9757,875,98.99,6,2026-09-13 17:44:32.980
862,877,97.83,19,2026-09-13 17:44:32.980
10047,877,97.65,1,2026-09-13 17:44:32.980
10096,877,97.60,4,2026-09-13 17:44:32.980
878,637,93.27,14,2026-09-13 17:44:32.980
9249,888,99.59,25,2026-09-13 17:44:32.980
9567,888,99.59,49,2026-09-13 17:44:32.980
10096,898,97.60,31,2026-09-13 17:44:32.980
10054,898,97.50,49,2026-09-13 17:44:32.980
899,874,94.61,36,2026-09-13 17:44:32.980
899,719,94.65,16,2026-09-13 17:44:32.980
900,884,96.98,49,2026-09-13 17:44:32.980
900,851,97.41,19,2026-09-13 17:44:32.980
10054,903,97.50,3,2026-09-13 17:44:32.980
904,10062,93.29,34,2026-09-13 17:44:32.981
655,905,99.36,10,2026-09-13 17:44:32.981
777,905,99.36,1,2026-09-13 17:44:32.981
10082,906,98.44,38,2026-09-13 17:44:32.981
10084,906,98.44,44,2026-09-13 17:44:32.981
907,719,94.65,38,2026-09-13 17:44:32.981
907,885,94.70,61,2026-09-13 17:44:32.981
908,903,98.13,14,2026-09-13 17:44:32.981
912,903,98.13,36,2026-09-13 17:44:32.981
913,856,95.02,2,2026-09-13 17:44:32.981
913,883,95.12,59,2026-09-13 17:44:32.981
913,889,95.65,4,2026-09-13 17:44:32.981
917,9957,91.83,42,2026-09-13 17:44:32.981
917,9928,91.87,8,2026-09-13 17:44:32.981
794,922,99.78,10,2026-09-13 17:44:32.981
923,920,97.88,35,2026-09-13 17:44:32.981
923,903,98.13,26,2026-09-13 17:44:32.981
693,924,99.70,39,2026-09-13 17:44:32.981
9784,924,99.69,6,2026-09-13 17:44:32.981
925,10040,96.42,7,2026-09-13 17:44:32.981
925,841,96.64,13,2026-09-13 17:44:32.981
925,902,97.12,26,2026-09-13 17:44:32.981
925,851,97.41,7,2026-09-13 17:44:32.981
10087,926,100.47,32,2026-09-13 17:44:32.981
929,889,95.65,42,2026-09-13 17:44:32.981
929,854,95.81,12,2026-09-13 17:44:32.981
9328,932,100.98,41,2026-09-13 17:44:32.981
9850,932,100.97,5,2026-09-13 17:44:32.981
751,934,99.30,29,2026-09-13 17:44:32.981
800,934,99.30,15,2026-09-13 17:44:32.981
10100,934,99.26,10,2026-09-13 17:44:32.981
936,10117,90.44,57,2026-09-13 17:44:32.981
416,940,99.66,31,2026-09-13 17:44:32.981
942,941,95.62,29,2026-09-13 17:44:32.981
942,854,95.81,43,2026-09-13 17:44:32.981
9983,943,99.23,21,2026-09-13 17:44:32.981
715,943,99.20,5,2026-09-13 17:44:32.981
329,943,99.15,10,2026-09-13 17:44:32.981
350,943,99.15,44,2026-09-13 17:44:32.981
10052,949,99.96,33,2026-09-13 17:44:32.981
953,637,93.27,72,2026-09-13 17:44:32.981
953,10062,93.29,5,2026-09-13 17:44:32.981
953,699,93.40,5,2026-09-13 17:44:32.981
954,896,91.55,92,2026-09-13 17:44:32.981
955,901,96.29,48,2026-09-13 17:44:32.981
956,805,91.35,36,2026-09-13 17:44:32.981
957,743,93.12,62,2026-09-13 17:44:32.981
957,667,93.13,21,2026-09-13 17:44:32.981
957,933,93.13,2,2026-09-13 17:44:32.981
10084,962,98.44,15,2026-09-13 17:44:32.982
964,851,97.41,18,2026-09-13 17:44:32.982
964,10113,97.48,2,2026-09-13 17:44:32.982
964,931,97.48,51,2026-09-13 17:44:32.982
965,736,91.39,23,2026-09-13 17:44:32.982
966,646,90.81,78,2026-09-13 17:44:32.982
966,832,90.83,13,2026-09-13 17:44:32.982
10100,968,99.26,48,2026-09-13 17:44:32.982
970,854,95.81,3,2026-09-13 17:44:32.982
970,950,95.89,40,2026-09-13 17:44:32.982
970,948,95.94,9,2026-09-13 17:44:32.982
247,972,100.23,36,2026-09-13 17:44:32.982
561,975,98.94,52,2026-09-13 17:44:32.982
981,10036,92.62,19,2026-09-13 17:44:32.982
986,10073,91.05,50,2026-09-13 17:44:32.982
787,988,100.02,95,2026-09-13 17:44:32.982
958,988,100.00,2,2026-09-13 17:44:32.982
9567,989,99.59,2,2026-09-13 17:44:32.982
9653,989,99.59,28,2026-09-13 17:44:32.982
9848,989,99.59,69,2026-09-13 17:44:32.982
973,991,98.81,6,2026-09-13 17:44:32.982
355,991,98.78,47,2026-09-13 17:44:32.982
873,991,98.75,5,2026-09-13 17:44:32.982
863,991,98.73,20,2026-09-13 17:44:32.982
10122,991,98.72,20,2026-09-13 17:44:32.982
995,838,93.95,3,2026-09-13 17:44:32.982
995,976,94.09,15,2026-09-13 17:44:32.982
995,938,94.47,2,2026-09-13 17:44:32.982
995,969,94.69,4,2026-09-13 17:44:32.982
995,885,94.70,27,2026-09-13 17:44:32.982
995,846,94.74,12,2026-09-13 17:44:32.982
997,896,91.55,4,2026-09-13 17:44:32.982
997,10072,91.56,10,2026-09-13 17:44:32.982
997,564,91.61,41,2026-09-13 17:44:32.982
998,631,90.32,71,2026-09-13 17:44:32.982
998,891,90.34,29,2026-09-13 17:44:32.982
999,10041,92.79,43,2026-09-13 17:44:32.982
999,314,92.82,1,2026-09-13 17:44:32.982
10084,1000,98.44,14,2026-09-13 17:44:32.982
881,1000,98.43,12,2026-09-13 17:44:32.982
835,1000,98.39,35,2026-09-13 17:44:32.982
974,1001,98.04,43,2026-09-13 17:44:32.982
979,1001,97.89,52,2026-09-13 17:44:32.982
1002,10025,93.58,30,2026-09-13 17:44:32.982
1002,963,93.59,29,2026-09-13 17:44:32.982
835,1007,98.39,30,2026-09-13 17:44:32.982
785,1007,98.37,6,2026-09-13 17:44:32.982
1008,314,92.82,14,2026-09-13 17:44:32.982
1008,320,92.83,11,2026-09-13 17:44:32.982
1009,10045,93.03,35,2026-09-13 17:44:32.982
773,1010,99.12,46,2026-09-13 17:44:32.982
580,1010,99.11,39,2026-09-13 17:44:32.982
1013,937,97.24,86,2026-09-13 17:44:32.983
1013,990,97.26,4,2026-09-13 17:44:32.983
1016,990,97.26,7,2026-09-13 17:44:32.983
1017,805,91.35,3,2026-09-13 17:44:32.983
1017,736,91.39,27,2026-09-13 17:44:32.983
1017,984,91.40,22,2026-09-13 17:44:32.983
1017,880,91.42,9,2026-09-13 17:44:32.983
1018,857,96.02,21,2026-09-13 17:44:32.983
1018,901,96.29,38,2026-09-13 17:44:32.983
10100,1019,99.26,36,2026-09-13 17:44:32.983
1024,933,93.13,46,2026-09-13 17:44:32.983
1025,914,90.56,31,2026-09-13 17:44:32.983
1025,604,90.61,14,2026-09-13 17:44:32.983
1025,758,90.61,9,2026-09-13 17:44:32.983
1025,761,90.64,9,2026-09-13 17:44:32.983
1027,586,90.65,8,2026-09-13 17:44:32.983
1027,10057,90.66,5,2026-09-13 17:44:32.983
